btr_id,name,exchange,ticker,country
10341,Olympus,TSE,7733,JP
10351,Omnicom,NYSE,OMC,US
10361,Omron,TSE,6645,JP
10371,ON Semiconductor,NASDAQ,ON,US
10381,ONEOK,NYSE,OKE,US
10391,Oracle,NYSE,ORCL,US
10401,Orange,EURONEXT,ORA,FR
10411,Orient Overseas,HKEX,0316,HK
10421,Oriental Land,TSE,4661,JP
10431,Orion Holdings,KRX,001800,KR
10441,Orix,TSE,8591,JP
10451,Orkla,OSL,ORK,NO
10461,Osaka Gas,TSE,9532,JP
10471,Otis Worldwide,NYSE,OTIS,US
10481,Otsuka Pharmaceutical,TSE,4578,JP
10491,Ottogi,KRX,007310,KR
10501,Paccar,NASDAQ,PCAR,US
10511,Pacific Metals,TSE,5541,JP
10521,Packaging Corporation of America,NYSE,PKG,US
10531,Paddy Power Betfair,LSE,FLTR,IE
10541,Palantir Technologies,NYSE,PLTR,US
10551,Palo Alto Networks,NASDAQ,PANW,US
10561,Pan Ocean,KRX,028670,KR
10571,Panasonic,TSE,6752,JP
10581,Panasonic Holdings,TSE,6752,JP
10591,Pandora,CPH,PNDORA,DK
10601,Paramount Global,NASDAQ,PARA,US
10611,Parker Hannifin,NYSE,PH,US
10621,Partners Holding,KRX,004960,KR
10631,Paychex,NASDAQ,PAYX,US
10641,Paycom,NYSE,PAYC,US
10651,Paypal,NASDAQ,PYPL,US
10661,Pearson,LSE,PSON,GB
10671,Pembina Pipeline,TSX,PPL,CA
10681,Pentair,NYSE,PNR,US
10691,Pepsico,NASDAQ,PEP,US
10701,Pernod Ricard,EURONEXT,RI,FR
10711,Persimmon,LSE,PSN,GB
10721,PetroChina,HKEX,0857,HK
10731,Peugeot,EURONEXT,UG,FR
10741,Pfizer,NYSE,PFE,US
10751,PG&E Corporation,NYSE,PCG,US
10761,Philip Morris International,NYSE,PM,US
10771,Philips,EURONEXT,PHIA,NL
10781,Phillips 66,NYSE,PSX,US
10791,PI Advanced Materials,KRX,178920,KR
10801,Ping An Insurance,HKEX,2318,HK
10811,Pinnacle West,NYSE,PNW,US
10821,Pinterest,NYSE,PINS,US
10831,PNC Financial Services,NYSE,PNC,US
10841,Poly Real Estate,SSE,600048,CN
10851,Pool Corporation,NASDAQ,POOL,US
10861,Poongsan,KRX,103140,KR
10871,Porsche Pref,FWB,P911,DE
10881,POSCO,KRX,005490,KR
10891,POSCO DX,KRX,022100,KR
10901,POSCO Future M,KRX,003670,KR
10911,POSCO International,KRX,047050,KR
10921,Power Assets Holdings,HKEX,0006,HK
10931,Power Construction Corporation of China,SSE,601669,CN
10941,Power Corp of Canada,TSX,POW,CA
10951,PPG Industries,NYSE,PPG,US
10961,PPL Corporation,NYSE,PPL,US
10971,Principal Financial,NASDAQ,PFG,US
10981,Procter & Gamble,NYSE,PG,US
10991,Progressive Corporation,NYSE,PGR,US
11001,Prologis,NYSE,PLD,US
11011,Prosiebensat.1 Media,FWB,PSM,DE
11021,Prosus N.V.,AMS,PRX,NL
11031,Provident Financial,LSE,PFG,GB
11041,Prudential,LSE,PRU,GB
11051,Prudential Financial,NYSE,PRU,US
11061,Prysmian,BIT,PRY,IT
11071,PTC Group,NSE,PTC,IN
11081,Public Service Enterprise,NYSE,PEG,US
11091,Public Storage,NYSE,PSA,US
11101,Publicis,EURONEXT,PUB,FR
11111,PulteGroup,NYSE,PHM,US
11121,Pure Storage,NYSE,PSTG,US
11131,QBE Insurance,ASX,QBE,AU
11141,Qualcomm,NASDAQ,QCOM,US
11151,Quanta Services,NYSE,PWR,US
11161,Quest Diagnostics,NYSE,DGX,US
11171,Rakuten,TSE,4755,JP
11181,Ralph Lauren Corporation,NYSE,RL,US
11191,Randgold Resources,LSE,RRS,GB
11201,Randstad,AMS,RAND,NL
11211,Raymond James Financial,NYSE,RJF,US
11221,RB Global,NYSE,RBA,US
11231,Realty Income,NYSE,O,US
11241,Reckitt Benckiser,LSE, RKT,GB
11251,Recruit Holdings,TSE,6098,JP
11261,Red Electrica Corporation,BME,REE,ES
11271,Reed Elsevier,LSE,REL,GB
11281,Regency Centers,NASDAQ,REG,US
11291,Regeneron Pharmaceuticals,NASDAQ,REGN,US
11301,Regions Financial,NYSE,RF,US
11311,Reliance,NSE,RELIANCE,IN
11321,RELX Group,LSE,REL,GB
11331,Renault,EURONEXT,RNO,FR
11341,Renesas Electronics,TSE,6723,JP
11351,Repsol,BME,REP,ES
11361,Republic Services,NYSE,RSG,US
11371,ResMed,NYSE,RMD,US
11381,Resona,TSE,8308,JP
11391,Resona Holdings,TSE,8308,JP
11401,Restaurant Brands International,TSX,QSR,CA
11411,Revvity,NYSE,RVTY,US
11421,Rexam,LSE,REX,GB
11431,Rheinmetall,FWB,RHM,DE
11441,Ricoh,TSE,7752,JP
11451,Rio Tinto,LSE,RIO,GB
11461,Robinhood Markets,NASDAQ,HOOD,US
11471,Roblox,NYSE,RBLX,US
11481,Roche Holding,SIX,ROG,CH
11491,Rockwell Automation,NYSE,ROK,US
11501,Rollins,NYSE,ROL,US
11511,Rolls-Royce Holdings,LSE,RR,GB
11521,Roper Technologies,NYSE,ROP,US
11531,Ross Stores,NASDAQ,ROST,US
11541,Royal Bank of Canada,TSX,RY,CA
11551,Royal Bank of Scotland,LSE,RBS,GB
11561,Royal Caribbean,NYSE,RCL,US
11571,Royal Dutch Shell,LSE,SHEL,GB
11581,RPM International,NYSE,RPM,US
11591,RSA Insurance,LSE,RSA,GB
11601,RTX Corporation,NYSE,RTX,US
11611,RWE,FWB,RWE,DE
11621,RWE Stamm,FWB,RWE,DE
11631,Ryanair,ISE,RYA,IE
11641,S-1,KRX,012750,KR
11651,S-Oil,KRX,010950,KR
11661,S&P Global,NYSE,SPGI,US
11671,SABMiller,LSE,SAB,GB
11681,Safran,EURONEXT,SAF,FR
11691,Sage,LSE,SGE,GB
11701,SAIC Motor,SSE,600104,CN
11711,Saint-Gobain,EURONEXT,SGO,FR
11721,Salesforce,NYSE,CRM,US
11731,Sama Aluminium,ADX,SALCO,AE
11741,Sampo,HEL,SAMPO,FI
11751,Samsung Biologics,KRX,207940,KR
11761,Samsung C&T,KRX,028260,KR
11771,Samsung Card,KRX,029780,KR
11781,Samsung E&A,KRX,010950,KR
11791,Samsung Electro-Mechanics,KRX,009150,KR
11801,Samsung Electronics,KRX,005930,KR
11811,Samsung Fire & Marine,KRX,000810,KR
11821,Samsung Heavy Industries,KRX,010140,KR
11831,Samsung Life,KRX,032830,KR
11841,Samsung SDI,KRX,006400,KR
11851,Samsung SDS,KRX,018260,KR
11861,Samsung Securities,KRX,016360,KR
11871,Samyang Foods,KRX,003230,KR
11881,Sandoz,SIX,SDZ,CH
11891,Sands China,HKEX,1928,HK
11901,Sandvik,STO,SAND,SE
11911,Sanofi,EURONEXT,SAN,FR
11921,Sany Heavy Industries,SSE,600031,CN
11931,SAP,FWB,SAP,DE
11941,Sapporo,TSE,2501,JP
11951,SBA Communications,NASDAQ,SBAC,US
11961,Schindler Holding,SIX,SCHN,CH
11971,Schlumberger,NYSE,SLB,US
11981,Schneider Electric,EURONEXT,SU,FR
11991,Scor,EURONEXT,SCR,FR
12001,Scottish & Southern Energy,LSE,SSE,GB
12011,Screen Holdings,TSE,7735,JP
12021,SD Biosensor,KRX,137310,KR
12031,Sea A ADR,NYSE,SE,US
12041,Seagate Technology,NASDAQ,STX,IE
12051,Seah Besteel,KRX,001430,KR
12061,Seah Steel Holdings,KRX,003030,KR
12071,Sebang Global Battery,KRX,004490,KR
12081,Secom,TSE,9735,JP
12091,Seiko Epson,TSE,6724,JP
12101,Sekisui House,TSE,1928,JP
12111,Semiconductor Manufacturing International Corporation,HKEX,0981,HK
12121,Sempra,NYSE,SRE,US
12131,Sempra Energy,NYSE,SRE,US
12141,ServiceNow,NYSE,NOW,US
12151,SES,LU,SESG,LUX
12161,Seven & I,TSE,3382,JP
12171,Severn Trent,LSE,SVT,GB
12181,SGS,SIX,SGSN,CH
12191,Shaanxi Coal Industry,SSE,601225,CN
12201,Shanxi Xinghuacun Fen Wine Factory,SSE,600809,CN
12211,Sharp,TSE,6753,JP
12221,Shell,LSE,SHEL,GB
12231,Shenzhou International,HKEX,2313,HK
12241,Sherwin-Williams,NYSE,SHW,US
12251,Shimizu,TSE,1803,JP
12261,Shin-Etsu Chemical,TSE,4063,JP
12271,Shinhan Financial,KRX,055550,KR
12281,Shinsegae,KRX,004170,KR
12291,Shionogi & Co,TSE,4507,JP
12301,Shire,LSE,SHP,IE
12311,Shiseido,TSE,4911,JP
12321,Shizuoka Financial,TSE,8355,JP
12331,Shopify,NYSE,SHOP,CA
12341,Showa Denko,TSE,4004,JP
12351,Siemens,FWB,SIE,DE
12361,Siemens Energy,FWB,ENR,DE
12371,Siemens Healthineers,FWB,SHL,DE
12381,Sika,SIX,SIKA,CH
12391,Simon Property,NYSE,SPG,US
12401,Singapore Telecom,SGX,Z74,SG
12411,Sino Biopharm,HKEX,1177,HK
12421,Sinopec,HKEX,0386,HK
12431,Sinopharm,HKEX,1099,HK
12441,SK,KRX,034730,KR
12451,SK Biopharm,KRX,326030,KR
12461,SK Bioscience,KRX,302440,KR
12471,SK Chemicals,KRX,285130,KR
12481,SK Hynix,KRX,000660,KR
12491,SK IE Technology,KRX,361610,KR
12501,SK Innovation,KRX,096770,KR
12511,SK Networks,KRX,001740,KR
12521,SK Square,KRX,402340,KR
12531,SK Telecom,KRX,017670,KR
12541,Skandinaviska Enskilda Banken,STO,SEB-A,SE
12551,Skanska,STO,SKA-B,SE
12561,SKC,KRX,011790,KR
12571,SKF,STO,SKF-B,SE
12581,Sky,LSE,SKY,GB
12591,Skyworks Solutions,NASDAQ,SWKS,US
12601,SL,KRX,005850,KR
12611,SMC Corporation,TSE,6273,JP
12621,Smith & Nephew,LSE,SN,GB
12631,Smiths,LSE,SMIN,GB
12641,Smurfit WestRock,LSE,SMWR,IE
12651,Snam Rete Gas,BIT,SRG,IT
12661,Snap-on,NYSE,SNA,US
12671,Snowflake,NYSE,SNOW,US
12681,Société Générale,EURONEXT,GLE,FR
12691,Sodexo,EURONEXT,SW,FR
12701,SoftBank,TSE,9434,JP
12711,SoftBank Group,TSE,9984,JP
12721,Sojitz,TSE,2768,JP
12731,Solvay,EURONEXT,SOLB,BE
12741,Solventum,NYSE,SOLV,US
12751,Sompo,TSE,8630,JP
12761,Sompo Holdings,TSE,8630,JP
12771,Sonova,SIX,SOON,CH
12781,Sonova Holding,SIX,SOON,CH
12791,Sony,TSE,6758,JP
12801,Sony Group,TSE,6758,JP
12811,Southern Company,NYSE,SO,US
12821,Southwest Airlines,NYSE,LUV,US
12831,Spotify Technology,NYSE,SPOT,US
12841,SS&C Technologies Holdings,NASDAQ,SSNC,US
12851,SSE,LSE,SSE,GB
12861,St. James's Place Capital,LSE,STJ,GB
12871,Standard Chartered,LSE,STAN,GB
12881,Standard Life,LSE,SL,GB
12891,Stanley Black & Decker,NYSE,SWK,US
12901,Starbucks,NASDAQ,SBUX,US
12911,State Street,NYSE,STT,US
12921,Statoil,OSL,EQNR,NO
12931,Steel Dynamics,NASDAQ,STLD,US
12941,Steinhoff N.V.,JSE,SN,ZA
12951,Stellantis,EURONEXT,STLA,NL
12961,Steris,NYSE,STE,US
12971,STMicroelectronics,EURONEXT,STM,FR
12981,Straumann Holding,SIX,STMN,CH
12991,Stryker Corporation,NYSE,SYK,US
13001,Subaru,TSE,7270,JP
13011,Suez Environnement,EURONEXT,SEV,FR
13021,SUMCO,TSE,3436,JP
13031,Sumitomo,TSE,8053,JP
13041,Sumitomo Chemical,TSE,4005,JP
13051,Sumitomo Dainippon Pharma,TSE,4506,JP
13061,Sumitomo Electric Industries,TSE,5802,JP
13071,Sumitomo Heavy Industries,TSE,6302,JP
13081,Sumitomo Metal Mining,TSE,5713,JP
13091,Sumitomo Mitsui Financial,TSE,8316,JP
13101,Sumitomo Mitsui Trust,TSE,8309,JP
13111,Sumitomo Osaka Cement,TSE,5232,JP
13121,Sumitomo Realty & Development,TSE,8830,JP
13131,Sun Communities,NYSE,SUI,US
13141,Sun Hung Kai Properties,HKEX,0016,HK
13151,Sun Life Financial,TSX,SLF,CA
13161,Suncor Energy,TSX,SU,CA
13171,Sunny Optical,HKEX,2382,HK
13181,Super Micro Computer,NASDAQ,SMCI,US
13191,Suzuki Motor,TSE,7269,JP
13201,Svenska Cellulosa,STO,SCA-B,SE
13211,Svenska Enskilda Banken,STO,SEB-A,SE
13221,Svenska Handelsbanken,STO,SHB-A,SE
13231,Swatch Bearer,SIX,UHR,CH
13241,Swedbank,STO,SWED-A,SE
13251,Swedish Match,STO,SWMA,SE
13261,Swiss Life Holding,SIX,SLHN,CH
13271,Swiss Prime Site,SIX,SPSN,CH
13281,Swiss Re,SIX,SREN,CH
13291,Swiss Reinsurance Company,SIX,SREN,CH
13301,Swisscom,SIX,SCMN,CH
13311,Symrise,FWB,SY1,DE
13321,Synchrony Financial,NYSE,SYF,US
13331,Syngenta,SIX,SYT,CH
13341,Synopsys,NASDAQ,SNPS,US
13351,Sysco,NYSE,SYY,US
13361,T-Mobile US,NASDAQ,TMUS,US
13371,T. Rowe Price,NASDAQ,TROW,US
13381,T&D,TSE,8795,JP
13391,Taekwang Industrial,KRX,003240,KR
13401,Taihan Cable & Solution,KRX,001440,KR
13411,Taiheiyo Cement,TSE,5233,JP
13421,Taisei,TSE,1801,JP
13431,Taiyo Yuden,TSE,6976,JP
13441,Takara,TSE,2531,JP
13451,Takashimaya,TSE,8233,JP
13461,Take-Two Interactive,NASDAQ,TTWO,US
13471,Takeda Pharmaceutical,TSE,4502,JP
13481,Tapestry,NYSE,TPR,US
13491,Targa Resources,NYSE,TRGP,US
13501,Target Corporation,NYSE,TGT,US
13511,Taylor Wimpey,LSE,TW,GB
13521,TBEA,SZSE,600089,CN
13531,TC Energy Corporation,TSX,TRP,CA
13541,TCC Steel,KRX,002710,KR
13551,TDK Corporation,TSE,6762,JP
13561,TE Connectivity,NYSE,TEL,US
13571,Technip,EURONEXT,TE,FR
13581,Techtronic Industries,HKEX,0669,HK
13591,Teck Resources,TSX,TECK.B,CA
13601,Teijin,TSE,3401,JP
13611,Telecom Italia,BIT,TIT,IT
13621,Teledyne Technologies,NYSE,TDY,US
13631,Telefonica,BME,TEF,ES
13641,Telenor,OSL,TEL,NO
13651,Teliasonera,STO,TELIA,SE
13661,Tencent Holdings,HKEX,0700,HK
13671,Teradyne,NASDAQ,TER,US
13681,Terna,BIT,TRN,IT
13691,Terumo,TSE,4543,JP
13701,Tesco,LSE,TSCO,GB
13711,Tesla,NASDAQ,TSLA,US
13721,Teva Pharma Ind ADR,NYSE,TEVA,IL
13731,Texas Instruments,NASDAQ,TXN,US
13741,Texas Pacific Land,NYSE,TPL,US
13751,Textron,NYSE,TXT,US
13761,Thales,EURONEXT,HO,FR
13771,The Chiba Bank,TSE,8331,JP
13781,The Cigna Group,NYSE,CI,US
13791,The Coca-Cola Company,NYSE,KO,US
13801,The Cooper Companies,NASDAQ,COO,US
13811,The Hartford,NYSE,HIG,US
13821,The Hershey Company,NYSE,HSY,US
13831,The Interpublic Group of Companies,NYSE,IPG,US
13841,The J.M. Smucker Company,NYSE,SJM,US
13851,The Japan Steel Works,TSE,5631,JP
13861,The Mosaic Company,NYSE,MOS,US
13871,The Sage Group,LSE,SGE,GB
13881,The Southern Company,NYSE,SO,US
13891,The Travelers Companies,NYSE,TRV,US
13901,The Walt Disney Company,NYSE,DIS,US
13911,The Yokohama Rubber,TSE,5101,JP
13921,Thermo Fisher Scientific,NYSE,TMO,US
13931,Thomson Reuters,TSX,TRI,CA
13941,Thyssenkrupp,FWB,TKA,DE
13951,Tingyi,HKEX,0322,CN
13961,TJX Companies,NYSE,TJX,US
13971,TKG Huchems,KRX,069260,KR
13981,TKO Holdings,NYSE,TKO,US
13991,Toast,NYSE,TOST,US
14001,Tobu Railway,TSE,9001,JP
14011,Toho,TSE,9602,JP
14021,Tokai Carbon,TSE,5301,JP
14031,Tokio Marine,TSE,8766,JP
14041,Tokuyama,TSE,4043,JP
14051,Tokyo Electric Power Company,TSE,9501,JP
14061,Tokyo Electron,TSE,8035,JP
14071,Tokyo Gas,TSE,9531,JP
14081,Tokyo Tatemono,TSE,8804,JP
14091,Tokyu,TSE,9005,JP
14101,Tokyu Land,TSE,3289,JP
14111,Tongwei Company,SZSE,600438,CN
14121,Toppan Printing,TSE,7911,JP
14131,Toray Industries,TSE,3402,JP
14141,Toronto-Dominion Bank,TSX,TD,CA
14151,Tosoh,TSE,4042,JP
14161,Total,EPA,FP,FR
14171,TotalEnergies,EPA,TTE,FR
14181,Toto,TSE,5332,JP
14191,Tourmaline Oil,TSX,TOU,CA
14201,Toyota Industries,TSE,6201,JP
14211,Toyota Motor,TSE,7203,JP
14221,Toyota Tsusho,TSE,8015,JP
14231,Tractor Supply,NASDAQ,TSCO,US
14241,The Trade Desk,NASDAQ,TTD,US
14251,Tradeweb Markets,NASDAQ,TW,US
14261,Trane Technologies,NYSE,TT,IE
14271,TransDigm Group,NYSE,TDG,US
14281,TransUnion,NYSE,TRU,US
14291,Transurban,ASX,TCL,AU
14301,Travis Perkins,LSE,TPK,GB
14311,Trend Micro,TSE,4704,JP
14321,Trimble,NASDAQ,TRMB,US
14331,Trina Solar,SSE,688599,CN
14341,Trip.com,NASDAQ,TCOM,CN
14351,Truist Financial,NYSE,TFC,US
14361,TUI Group,FWB,TUI1,DE
14371,Twilio,NYSE,TWLO,US
14381,Tyler Technologies,NYSE,TYL,US
14391,Tyson Foods,NYSE,TSN,US
14401,U.S. Bancorp,NYSE,USB,US
14411,Ube Industries,TSE,4208,JP
14421,Uber,NYSE,UBER,US
14431,UBS,SWX,UBSG,CH
14441,UCB Group,EBR,UCB,BE
14451,UDR,NYSE,UDR,US
14461,Ulta Beauty,NASDAQ,ULTA,US
14471,Unibail-Rodamco,EURONEXT,URW,FR
14481,UniCredit,BIT,UCG,IT
14491,Unilever,EURONEXT,UNA,NL
14501,Union Pacific Corporation,NYSE,UNP,US
14511,United Airlines Holdings,NASDAQ,UAL,US
14521,United Internet,FWB,UTDI,DE
14531,United Overseas Bank,SGX,U11,SG
14541,United Parcel Service,NYSE,UPS,US
14551,United Rentals,NYSE,URI,US
14561,United Utilities,LSE,UU,GB
14571,UnitedHealth Group,NYSE,UNH,US
14581,Universal Health Services,NYSE,UHS,US
14591,Universal Music,AMS,UMG,NL
14601,UPM-Kymmene,HEL,UPM,FI
14611,US Bancorp,NYSE,USB,US
14621,Valeo,EURONEXT,FR,FR
14631,Valero Energy,NYSE,VLO,US
14641,Veeva Systems,NYSE,VEEV,US
14651,Ventas,NYSE,VTR,US
14661,Veolia Environnement,EURONEXT,VIE,FR
14671,Veralto,NYSE,VLTO,US
14681,Verisign,NASDAQ,VRSN,US
14691,Verisk Analytics,NASDAQ,VRSK,US
14701,Verizon Communications,NYSE,VZ,US
14711,Vertex Pharmaceuticals,NASDAQ,VRTX,US
14721,Vertiv Holdings,NYSE,VRT,US
14731,Vestas Wind Systems,CPH,VWS,DK
14741,Viatris,NASDAQ,VTRS,US
14751,Vici Properties,NYSE,VICI,US
14761,Vinci,EURONEXT,DG,FR
14771,Visa,NASDAQ,V,US
14781,Vistra Corp.,NYSE,VST,US
14791,Vivendi,EURONEXT,VIV,FR
14801,Vodafone,LSE,VOD,GB
14811,Volkswagen Pref,FWB,VOW3,DE
14821,Volkswagen Vorzug,FWB,VOW,DE
14831,Volvo,STO,VOLV-B,SE
14841,Vonovia,FWB,VNA,DE
14851,Vulcan Materials Company,NYSE,VMC,US
14861,W. R. Berkley Corporation,NYSE,WRB,US
14871,W. W. Grainger,NYSE,GWW,US
14881,Wabtec,NYSE,WAB,US
14891,Walgreens Boots Alliance,NASDAQ,WBA,US
14901,Walmart,NYSE,WMT,US
14911,Wanhua Chemical,SZSE,600309,CN
14921,Warner Bros. Discovery,NASDAQ,WBD,US
14931,Wartsila,HEL,WRT1V,FI
14941,Waste Connections,NYSE,WCN,CA
14951,Waste Management,NYSE,WM,US
14961,Waters Corporation,NYSE,WAT,US
14971,Watsco,NYSE,WSO,US
14981,WEC Energy,NYSE,WEC,US
14991,Wells Fargo,NYSE,WFC,US
15001,Welltower,NYSE,WELL,US
15011,Wesfarmers,ASX,WES,AU
15021,West Japan Railway,TSE,9021,JP
15031,West Pharmaceutical Services,NYSE,WST,US
15041,Western Digital,NASDAQ,WDC,US
15051,Westpac Banking,ASX,WBC,AU
15061,Weyerhaeuser,NYSE,WY,US
15071,WH Group,HKEX,0288,HK
15081,Wharf Real Estate Investment Company,HKEX,1997,HK
15091,Wheaton Precious Metals,TSX,WPM,CA
15101,Whitbread,LSE,WTB,GB
15111,Will Semiconductor,SHSE,603501,CN
15121,Williams Companies,NYSE,WMB,US
15131,Williams-Sonoma,NYSE,WSM,US
15141,Willis Towers Watson,NASDAQ,WTW,IE
15151,Wolseley,LSE,WOSG,GB
15161,Wolters Kluwer,AMS,WLN,NL
15171,Woodside Energy,ASX,WDS,AU
15181,Woolworths,ASX,WOW,AU
15191,Woori Financial,KRX,316140,KR
15201,Workday,NASDAQ,WDAY,US
15211,WP Carey,NYSE,WPC,US
15221,WPP,LSE,WPP,GB
15231,WSP Global,TSX,WSP,CA
15241,WuXi AppTec,SHSE,603259,CN
15251,WuXi Biologics,HKEX,2269,HK
15261,Wynn Resorts,NASDAQ,WYNN,US
15271,Xcel Energy,NASDAQ,XEL,US
15281,Xero,ASX,XRO,NZ
15291,Xiaomi,HKEX,1810,HK
15301,Xinyi Glass,HKEX,0868,HK
15311,Xinyi Solar,HKEX,0968,HK
15321,Xylem,NYSE,XYL,US
15331,Yamaha,TSE,7951,JP
15341,Yamaha Motor,TSE,7272,JP
15351,Yamato,TSE,9064,JP
15361,Yara,OSL,YAR,NO
15371,Yaskawa Electric,TSE,6506,JP
15381,Yili,SSE,600887,CN
15391,Yokogawa Electric,TSE,6841,JP
15401,Youlchon Chemical,KRX,008730,KR
15411,Youngone Holdings,KRX,009190,KR
15421,Yuhan,KRX,000100,KR
15431,Yum! Brands,NYSE,YUM,US
15441,Zebra Technologies,NASDAQ,ZBRA,US
15451,Zhangzhou Pientzehuang Pharmaceutical,SZSE,600436,CN
15461,Zhejiang Huayou Cobalt,SSE,603799,CN
15471,Zhongsheng,HKEX,0881,HK
15481,Zijin Mining,HKEX,2899,HK
15491,Zimmer Biomet,NYSE,ZBH,US
15501,Zoetis,NYSE,ZTS,US
15511,Zoom Communications,NASDAQ,ZM,US
15521,Zscaler,NASDAQ,ZS,US
15531,Zurich 15541,SIX,ZURN,CH
